######################################################################################################
# chan      Xsec[pb]        kFact       filtereff   HistSvc_name    physically_descriptive_name
######################################################################################################

# XS from LHCHXSWG  https://twiki.cern.ch/twiki/bin/view/LHCPhysics/CERNYellowReportPageAt1314TeV#s_13_0_TeV
302251   1.0                1.0            1.0            HVTWZvvqq1500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m1500        
302252   1.0                1.0            1.0            HVTWZvvqq1600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m1600        
302253   1.0                1.0            1.0            HVTWZvvqq1700            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m1700        
302254   1.0                1.0            1.0            HVTWZvvqq1800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m1800        
302255   1.0                1.0            1.0            HVTWZvvqq1900            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m1900        
302256   1.0                1.0            1.0            HVTWZvvqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m2000        
302257   1.0                1.0            1.0            HVTWZvvqq2200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m2200        
302258   1.0                1.0            1.0            HVTWZvvqq2400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m2400        
302259   1.0                1.0            1.0            HVTWZvvqq2600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m2600        
302260   1.0                1.0            1.0            HVTWZvvqq2800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m2800        
302261   1.0                1.0            1.0            HVTWZvvqq3000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m3000        
302262   1.0                1.0            1.0            HVTWZvvqq3500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m3500        
302263   1.0                1.0            1.0            HVTWZvvqq4000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m4000        
302264   1.0                1.0            1.0            HVTWZvvqq4500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m4500        
302265   1.0                1.0            1.0            HVTWZvvqq5000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m5000        
302266   1.0                1.0            1.0            HVTWZlvll500             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m0500        
302267   1.0                1.0            1.0            HVTWZlvll600             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m0600        
302268   1.0                1.0            1.0            HVTWZlvll700             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m0700        
302269   1.0                1.0            1.0            HVTWZlvll800             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m0800        
302270   1.0                1.0            1.0            HVTWZlvll900             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m0900        
302271   1.0                1.0            1.0            HVTWZlvll1000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m1000        
302272   1.0                1.0            1.0            HVTWZlvll1100            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m1100        
302273   1.0                1.0            1.0            HVTWZlvll1200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m1200        
302274   1.0                1.0            1.0            HVTWZlvll1300            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m1300        
302275   1.0                1.0            1.0            HVTWZlvll1400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m1400        
302276   1.0                1.0            1.0            HVTWZlvll1500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m1500        
302277   1.0                1.0            1.0            HVTWZlvll1600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m1600        
302278   1.0                1.0            1.0            HVTWZlvll1700            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m1700        
302279   1.0                1.0            1.0            HVTWZlvll1800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m1800        
302280   1.0                1.0            1.0            HVTWZlvll1900            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m1900        
302281   1.0                1.0            1.0            HVTWZlvll2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m2000        
302282   1.0                1.0            1.0            HVTWZlvll2200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m2200        
302283   1.0                1.0            1.0            HVTWZlvll2400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m2400        
302284   1.0                1.0            1.0            HVTWZlvll2600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m2600        
302285   1.0                1.0            1.0            HVTWZlvll2800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m2800        
302286   1.0                1.0            1.0            HVTWZlvll3000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m3000        
302287   1.0                1.0            1.0            HVTWZlvll3500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m3500        
302288   1.0                1.0            1.0            HVTWZlvll4000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m4000        
302289   1.0                1.0            1.0            HVTWZlvll4500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m4500        
302290   1.0                1.0            1.0            HVTWZlvll5000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m5000        
302291   1.0                1.0            1.0            HVTWZlvvv500             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m0500        
302292   1.0                1.0            1.0            HVTWZlvvv600             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m0600        
302293   1.0                1.0            1.0            HVTWZlvvv700             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m0700        
302294   1.0                1.0            1.0            HVTWZlvvv800             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m0800        
302295   1.0                1.0            1.0            HVTWZlvvv900             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m0900        
302296   1.0                1.0            1.0            HVTWZlvvv1000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m1000        
302297   1.0                1.0            1.0            HVTWZlvvv1100            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m1100        
302298   1.0                1.0            1.0            HVTWZlvvv1200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m1200        
302299   1.0                1.0            1.0            HVTWZlvvv1300            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m1300        
302300   1.0                1.0            1.0            HVTWZlvvv1400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m1400        
302301   1.0                1.0            1.0            HVTWZlvvv1500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m1500        
302302   1.0                1.0            1.0            HVTWZlvvv1600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m1600        
302303   1.0                1.0            1.0            HVTWZlvvv1700            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m1700        
302304   1.0                1.0            1.0            HVTWZlvvv1800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m1800        
302305   1.0                1.0            1.0            HVTWZlvvv1900            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m1900        
302306   1.0                1.0            1.0            HVTWZlvvv2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m2000        
302307   1.0                1.0            1.0            HVTWZlvvv2200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m2200        
302308   1.0                1.0            1.0            HVTWZlvvv2400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m2400        
302309   1.0                1.0            1.0            HVTWZlvvv2600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m2600        
302310   1.0                1.0            1.0            HVTWZlvvv2800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m2800        
302311   1.0                1.0            1.0            HVTWZlvvv3000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m3000        
302312   1.0                1.0            1.0            HVTWZlvvv3500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m3500        
302313   1.0                1.0            1.0            HVTWZlvvv4000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m4000        
302314   1.0                1.0            1.0            HVTWZlvvv4500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m4500        
302315   1.0                1.0            1.0            HVTWZlvvv5000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvvv_m5000        
302316   1.0                1.0            1.0            HVTWHqqqq500             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m0500        
302317   1.0                1.0            1.0            HVTWHqqqq600             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m0600        
302318   1.0                1.0            1.0            HVTWHqqqq700             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m0700        
302319   1.0                1.0            1.0            HVTWHqqqq800             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m0800        
302320   1.0                1.0            1.0            HVTWHqqqq900             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m0900        
302321   1.0                1.0            1.0            HVTWHqqqq1000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m1000        
302322   1.0                1.0            1.0            HVTWHqqqq1100            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m1100        
302323   1.0                1.0            1.0            HVTWHqqqq1200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m1200        
302324   1.0                1.0            1.0            HVTWHqqqq1300            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m1300        
302325   1.0                1.0            1.0            HVTWHqqqq1400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m1400        
302326   1.0                1.0            1.0            HVTWHqqqq1500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m1500        
302327   1.0                1.0            1.0            HVTWHqqqq1600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m1600        
302328   1.0                1.0            1.0            HVTWHqqqq1700            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m1700        
302329   1.0                1.0            1.0            HVTWHqqqq1800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m1800        
302330   1.0                1.0            1.0            HVTWHqqqq1900            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m1900        
302331   1.0                1.0            1.0            HVTWHqqqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m2000        
302332   1.0                1.0            1.0            HVTWHqqqq2200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m2200        
302333   1.0                1.0            1.0            HVTWHqqqq2400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m2400        
302334   1.0                1.0            1.0            HVTWHqqqq2600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m2600        
302335   1.0                1.0            1.0            HVTWHqqqq2800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m2800        
302336   1.0                1.0            1.0            HVTWHqqqq3000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m3000        
302337   1.0                1.0            1.0            HVTWHqqqq3500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m3500        
302338   1.0                1.0            1.0            HVTWHqqqq4000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m4000        
302339   1.0                1.0            1.0            HVTWHqqqq4500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m4500        
302340   1.0                1.0            1.0            HVTWHqqqq5000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m5000        
302341   1.0                1.0            1.0            HVTWHlvqq500             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m0500        
302342   1.0                1.0            1.0            HVTWHlvqq600             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m0600        
302343   1.0                1.0            1.0            HVTWHlvqq700             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m0700        
302344   1.0                1.0            1.0            HVTWHlvqq800             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m0800        
302345   1.0                1.0            1.0            HVTWHlvqq900             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m0900        
302346   1.0                1.0            1.0            HVTWHlvqq1000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m1000        
302347   1.0                1.0            1.0            HVTWHlvqq1100            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m1100        
302348   1.0                1.0            1.0            HVTWHlvqq1200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m1200        
302349   1.0                1.0            1.0            HVTWHlvqq1300            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m1300        
302350   1.0                1.0            1.0            HVTWHlvqq1400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m1400        
302351   1.0                1.0            1.0            HVTWHlvqq1500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m1500        
302352   1.0                1.0            1.0            HVTWHlvqq1600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m1600        
302353   1.0                1.0            1.0            HVTWHlvqq1700            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m1700        
302354   1.0                1.0            1.0            HVTWHlvqq1800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m1800        
302355   1.0                1.0            1.0            HVTWHlvqq1900            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m1900        
302356   1.0                1.0            1.0            HVTWHlvqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m2000        
302357   1.0                1.0            1.0            HVTWHlvqq2200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m2200        
302358   1.0                1.0            1.0            HVTWHlvqq2400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m2400        
302359   1.0                1.0            1.0            HVTWHlvqq2600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m2600        
302360   1.0                1.0            1.0            HVTWHlvqq2800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m2800        
302361   1.0                1.0            1.0            HVTWHlvqq3000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m3000        
302362   1.0                1.0            1.0            HVTWHlvqq3500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m3500        
302363   1.0                1.0            1.0            HVTWHlvqq4000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m4000        
302364   1.0                1.0            1.0            HVTWHlvqq4500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m4500        
302365   1.0                1.0            1.0            HVTWHlvqq5000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m5000        
302366   1.0                1.0            1.0            HVTZHqqqq500             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m0500        
302367   1.0                1.0            1.0            HVTZHqqqq600             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m0600        
302368   1.0                1.0            1.0            HVTZHqqqq700             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m0700        
302369   1.0                1.0            1.0            HVTZHqqqq800             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m0800        
302370   1.0                1.0            1.0            HVTZHqqqq900             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m0900        
302371   1.0                1.0            1.0            HVTZHqqqq1000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m1000        
302372   1.0                1.0            1.0            HVTZHqqqq1100            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m1100        
302373   1.0                1.0            1.0            HVTZHqqqq1200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m1200        
302374   1.0                1.0            1.0            HVTZHqqqq1300            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m1300        
302375   1.0                1.0            1.0            HVTZHqqqq1400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m1400        
302376   1.0                1.0            1.0            HVTZHqqqq1500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m1500        
302377   1.0                1.0            1.0            HVTZHqqqq1600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m1600        
302378   1.0                1.0            1.0            HVTZHqqqq1700            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m1700        
302379   1.0                1.0            1.0            HVTZHqqqq1800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m1800        
302380   1.0                1.0            1.0            HVTZHqqqq1900            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m1900        
302381   1.0                1.0            1.0            HVTZHqqqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m2000        
302382   1.0                1.0            1.0            HVTZHqqqq2200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m2200        
302383   1.0                1.0            1.0            HVTZHqqqq2400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m2400        
302384   1.0                1.0            1.0            HVTZHqqqq2600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m2600        
302385   1.0                1.0            1.0            HVTZHqqqq2800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m2800        
302386   1.0                1.0            1.0            HVTZHqqqq3000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m3000        
302387   1.0                1.0            1.0            HVTZHqqqq3500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m3500        
302388   1.0                1.0            1.0            HVTZHqqqq4000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m4000        
302389   1.0                1.0            1.0            HVTZHqqqq4500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m4500        
302390   1.0                1.0            1.0            HVTZHqqqq5000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_qqqq_m5000        
302391   1.0                1.0            1.0            HVTZHllqq500             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m0500        
302392   1.0                1.0            1.0            HVTZHllqq600             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m0600        
302393   1.0                1.0            1.0            HVTZHllqq700             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m0700        
302394   1.0                1.0            1.0            HVTZHllqq800             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m0800        
302395   1.0                1.0            1.0            HVTZHllqq900             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m0900        
302396   1.0                1.0            1.0            HVTZHllqq1000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m1000        
302397   1.0                1.0            1.0            HVTZHllqq1100            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m1100        
302398   1.0                1.0            1.0            HVTZHllqq1200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m1200        
302399   1.0                1.0            1.0            HVTZHllqq1300            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m1300        
302400   1.0                1.0            1.0            HVTZHllqq1400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m1400        
302401   1.0                1.0            1.0            HVTZHllqq1500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m1500        
302402   1.0                1.0            1.0            HVTZHllqq1600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m1600        
302403   1.0                1.0            1.0            HVTZHllqq1700            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m1700        
302404   1.0                1.0            1.0            HVTZHllqq1800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m1800        
302405   1.0                1.0            1.0            HVTZHllqq1900            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m1900        
302406   1.0                1.0            1.0            HVTZHllqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m2000        
302407   1.0                1.0            1.0            HVTZHllqq2200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m2200        
302408   1.0                1.0            1.0            HVTZHllqq2400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m2400        
302409   1.0                1.0            1.0            HVTZHllqq2600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m2600        
302410   1.0                1.0            1.0            HVTZHllqq2800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m2800        
302411   1.0                1.0            1.0            HVTZHllqq3000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m3000        
302412   1.0                1.0            1.0            HVTZHllqq3500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m3500        
302413   1.0                1.0            1.0            HVTZHllqq4000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m4000        
302414   1.0                1.0            1.0            HVTZHllqq4500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m4500        
302415   1.0                1.0            1.0            HVTZHllqq5000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m5000        
302416   1.0                1.0            1.0            HVTZHvvqq500             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_vvqq_m0500        
302417   1.0                1.0            1.0            HVTZHvvqq600             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_vvqq_m0600        
302418   1.0                1.0            1.0            HVTZHvvqq700             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_vvqq_m0700        
302419   1.0                1.0            1.0            HVTZHvvqq800             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_vvqq_m0800        
302420   1.0                1.0            1.0            HVTZHvvqq900             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_vvqq_m0900        
302421   1.0                1.0            1.0            HVTZHvvqq1000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_vvqq_m1000        
302422   1.0                1.0            1.0            HVTZHvvqq1100            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_vvqq_m1100        
302423   1.0                1.0            1.0            HVTZHvvqq1200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_vvqq_m1200        
302424   1.0                1.0            1.0            HVTZHvvqq1300            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_vvqq_m1300        
302425   1.0                1.0            1.0            HVTZHvvqq1400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_vvqq_m1400        
302426   1.0                1.0            1.0            HVTZHvvqq1500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_vvqq_m1500        
302427   1.0                1.0            1.0            HVTZHvvqq1600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_vvqq_m1600        
302428   1.0                1.0            1.0            HVTZHvvqq1700            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_vvqq_m1700        
302429   1.0                1.0            1.0            HVTZHvvqq1800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_vvqq_m1800        
302430   1.0                1.0            1.0            HVTZHvvqq1900            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_vvqq_m1900        
302431   1.0                1.0            1.0            HVTZHvvqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_vvqq_m2000        
